ClusterID NumberOfMembers Genes Species
75160801 87 AT1G28390 Ath
75160801 87 AT3G51990 Ath
75160801 87 LOC_Os05g32170 Osa
75160801 87 Solyc01g088050.2 Sly
75160801 87 Solyc04g075000.1 Sly
75160802 87 AT3G53170 Ath
75160802 87 AT5G48730 Ath
75160802 87 LOC_Os03g02430 Osa
75160802 87 LOC_Os06g07550 Osa
75160802 87 Solyc01g006500.2 Sly
75160802 87 Solyc08g045780.2 Sly
75160803 87 AT3G25950 Ath
75160803 87 AT3G27270 Ath
75160803 87 LOC_Os05g23700 Osa
75160803 87 LOC_Os12g13940 Osa
75160803 87 Solyc02g068010.2 Sly
75160803 87 Solyc05g014550.1 Sly
75160804 87 AT3G57120 Ath
75160804 87 LOC_Os02g57440 Osa
75160804 87 LOC_Os09g39860 Osa
75160804 87 Solyc05g056200.1 Sly
75160804 87 Solyc06g075030.1 Sly
75160805 87 AT5G02810 Ath
75160805 87 AT5G60100 Ath
75160805 87 LOC_Os03g17570 Osa
75160805 87 LOC_Os07g49460 Osa
75160805 87 Solyc04g049670.2 Sly
75160805 87 Solyc10g086000.1 Sly
75160806 87 AT5G09290 Ath
75160806 87 AT5G63980 Ath
75160806 87 AT5G63990 Ath
75160806 87 AT5G64000 Ath
75160806 87 LOC_Os12g08270 Osa
75160806 87 LOC_Os12g08280 Osa
75160806 87 Solyc05g056490.2 Sly
75160807 87 AT1G63990 Ath
75160807 87 AT5G02820 Ath
75160807 87 LOC_Os03g17610 Osa
75160807 87 LOC_Os08g06050 Osa
75160808 87 AT2G19570 Ath
75160808 87 AT4G29570 Ath
75160808 87 AT4G29600 Ath
75160808 87 AT4G29610 Ath
75160808 87 AT4G29620 Ath
75160808 87 AT4G29640 Ath
75160808 87 AT4G29650 Ath
75160808 87 LOC_Os01g51540 Osa
75160808 87 Solyc07g021750.1 Sly
75160809 87 AT5G23550 Ath
75160809 87 AT5G24170 Ath
75160809 87 LOC_Os01g11980 Osa
75160809 87 LOC_Os02g35640 Osa
75160809 87 Solyc03g117000.2 Sly
75160810 87 AT2G32000 Ath
75160810 87 AT5G63920 Ath
75160810 87 LOC_Os03g06900 Osa
75160810 87 LOC_Os09g32450 Osa
75160810 87 Solyc09g097880.2 Sly
75160811 87 AT1G52670 Ath
75160811 87 AT3G15690 Ath
75160811 87 AT3G56130 Ath
75160811 87 Solyc06g050590.2 Sly
75160811 87 Solyc06g068010.2 Sly
75160812 87 AT3G07590 Ath
75160812 87 AT4G02840 Ath
75160812 87 LOC_Os02g37430 Osa
75160812 87 LOC_Os04g39444 Osa
75160812 87 Solyc06g084310.2 Sly
75160812 87 Solyc09g064660.2 Sly
75160813 87 AT4G21470 Ath
75160813 87 LOC_Os01g55310 Osa
75160813 87 LOC_Os10g32730 Osa
75160813 87 Solyc02g079100.2 Sly
75160813 87 Solyc07g053270.2 Sly
75160814 87 AT3G09770 Ath
75160814 87 AT3G53410 Ath
75160814 87 AT5G03200 Ath
75160814 87 LOC_Os03g15000 Osa
75160814 87 LOC_Os10g13670 Osa
75160814 87 Solyc09g007700.2 Sly
75160815 87 AT2G26800 Ath
75160815 87 LOC_Os01g16350 Osa
75160815 87 LOC_Os11g04210 Osa
75160815 87 LOC_Os12g04020 Osa
75160815 87 Solyc01g080170.2 Sly
75160815 87 Solyc11g065070.1 Sly
75160816 87 AT2G17390 Ath
75160816 87 AT4G35450 Ath
75160816 87 LOC_Os03g63480 Osa
75160816 87 LOC_Os09g33810 Osa
75160816 87 Solyc01g104170.2 Sly
75160816 87 Solyc10g024330.1 Sly
75160817 87 AT2G22480 Ath
75160817 87 LOC_Os08g34050 Osa
75160817 87 LOC_Os09g24910 Osa
75160817 87 LOC_Os10g26570 Osa
75160817 87 Solyc04g014270.2 Sly
75160817 87 Solyc11g010450.1 Sly
75160818 87 AT1G74960 Ath
75160818 87 LOC_Os03g28420 Osa
75160818 87 LOC_Os07g42420 Osa
75160818 87 Solyc03g122120.2 Sly
75160819 87 AT1G08420 Ath
75160819 87 AT2G27210 Ath
75160819 87 LOC_Os03g44500 Osa
75160819 87 LOC_Os12g42310 Osa
75160819 87 Solyc06g073960.2 Sly
75160820 88 AT1G10690 Ath
75160820 88 AT1G60783 Ath
75160820 88 AT3G27630 Ath
75160820 88 AT5G40460 Ath
75160820 88 Solyc02g067810.1 Sly
75160820 88 Solyc02g086450.1 Sly
75160821 88 AT2G23200 Ath
75160821 88 AT5G24010 Ath
75160821 88 Solyc03g044160.1 Sly
75160822 88 AT4G00950 Ath
75160822 88 AT4G27810 Ath
75160822 88 AT5G53030 Ath
75160822 88 Solyc01g096080.2 Sly
75160822 88 Solyc03g083050.2 Sly
75160824 88 LOC_Os04g01560 Osa
75160824 88 LOC_Os12g29820 Osa
75160825 88 LOC_Os02g05686 Osa
75160825 88 LOC_Os02g38392 Osa
75160825 88 LOC_Os11g10760 Osa
75160826 88 AT2G21240 Ath
75160826 88 AT4G38910 Ath
75160826 88 AT5G42520 Ath
75160826 88 LOC_Os06g04010 Osa
75160826 88 Solyc01g110470.2 Sly
75160826 88 Solyc04g081170.2 Sly
75160827 88 AT3G53190 Ath
75160827 88 AT3G54920 Ath
75160827 88 AT5G04310 Ath
75160827 88 LOC_Os10g31910 Osa
75160827 88 Solyc03g071570.2 Sly
75160827 88 Solyc09g008380.2 Sly
75160827 88 Solyc11g008140.1 Sly
75160828 88 AT4G23030 Ath
75160828 88 LOC_Os02g45380 Osa
75160828 88 LOC_Os04g48290 Osa
75160828 88 Solyc03g026230.1 Sly
75160828 88 Solyc06g035710.1 Sly
75160828 88 Solyc08g080310.1 Sly
75160829 88 AT3G01750 Ath
75160829 88 AT3G04140 Ath
75160829 88 LOC_Os02g38970 Osa
75160829 88 LOC_Os05g23320 Osa
75160829 88 Solyc02g093850.2 Sly
75160829 88 Solyc05g014510.2 Sly
75160830 88 AT4G28610 Ath
75160830 88 AT5G29000 Ath
75160830 88 LOC_Os03g21240 Osa
75160830 88 LOC_Os07g25710 Osa
75160830 88 Solyc05g055940.2 Sly
75160830 88 Solyc06g008200.2 Sly
75160830 88 Solyc09g072830.2 Sly
75160831 88 AT1G09540 Ath
75160831 88 LOC_Os01g18240 Osa
75160831 88 LOC_Os05g04820 Osa
75160831 88 Solyc01g102340.2 Sly
75160831 88 Solyc10g044680.1 Sly
75160832 88 AT1G14780 Ath
75160832 88 LOC_Os02g27480 Osa
75160832 88 LOC_Os02g50340 Osa
75160832 88 LOC_Os06g14050 Osa
75160832 88 Solyc01g005220.2 Sly
75160832 88 Solyc09g098070.2 Sly
75160833 88 AT1G48570 Ath
75160833 88 AT1G70650 Ath
75160833 88 LOC_Os03g50120 Osa
75160833 88 LOC_Os03g50430 Osa
75160833 88 Solyc03g118680.2 Sly
75160833 88 Solyc08g014510.2 Sly
75160834 88 AT1G68910 Ath
75160834 88 AT5G11390 Ath
75160834 88 LOC_Os05g15140 Osa
75160834 88 Solyc02g065660.2 Sly
75160834 88 Solyc05g010590.2 Sly
75160835 88 AT3G06120 Ath
75160835 88 AT5G46690 Ath
75160835 88 LOC_Os02g46560 Osa
75160835 88 LOC_Os05g51820 Osa
75160835 88 Solyc01g080050.2 Sly
75160835 88 Solyc08g076820.2 Sly
75160836 88 AT1G51950 Ath
75160836 88 AT3G16500 Ath
75160836 88 LOC_Os01g53880 Osa
75160836 88 LOC_Os02g13520 Osa
75160836 88 LOC_Os05g44810 Osa
75160836 88 Solyc03g121060.2 Sly
75160837 88 AT4G02590 Ath
75160837 88 LOC_Os03g58330 Osa
75160837 88 Solyc09g065820.2 Sly
75160837 88 Solyc09g083220.2 Sly
75160838 88 AT3G51730 Ath
75160838 88 AT5G01800 Ath
75160838 88 LOC_Os01g07250 Osa
75160838 88 LOC_Os11g02150 Osa
75160838 88 LOC_Os12g02094 Osa
75160838 88 Solyc09g042700.2 Sly
75160838 88 Solyc10g085430.1 Sly
75160839 88 AT5G56840 Ath
75160839 88 LOC_Os01g09640 Osa
75160839 88 LOC_Os01g41900 Osa
75160839 88 LOC_Os05g10690 Osa
75160839 88 Solyc07g026680.2 Sly
75160839 88 Solyc08g065380.2 Sly
75160839 88 Solyc12g008800.1 Sly
75160840 88 AT5G19790 Ath
75160840 88 LOC_Os07g10410 Osa
75160840 88 LOC_Os07g38750 Osa
75160840 88 Solyc01g005630.1 Sly
75160840 88 Solyc10g078610.1 Sly
75160840 88 Solyc10g080650.1 Sly
75160841 88 AT3G51630 Ath
75160841 88 AT5G58350 Ath
75160841 88 LOC_Os11g02305 Osa
75160841 88 LOC_Os12g02250 Osa
75160841 88 Solyc06g082470.2 Sly
75160841 88 Solyc09g018170.2 Sly
75160842 88 AT2G23360 Ath
75160842 88 AT3G19370 Ath
75160842 88 LOC_Os04g55570 Osa
75160842 88 Solyc01g107890.2 Sly
75160842 88 Solyc02g093160.2 Sly
75160843 88 AT1G23440 Ath
75160843 88 AT1G56700 Ath
75160843 88 LOC_Os03g25270 Osa
75160843 88 LOC_Os07g44610 Osa
75160843 88 LOC_Os09g23280 Osa
75160843 88 Solyc01g100970.2 Sly
75160843 88 Solyc05g005200.2 Sly
75160844 88 AT3G05675 Ath
75160844 88 AT4G10800 Ath
75160844 88 LOC_Os06g03840 Osa
75160844 88 LOC_Os07g47260 Osa
75160844 88 Solyc01g005670.2 Sly
75160844 88 Solyc01g007060.2 Sly
75160845 88 AT1G10385 Ath
75160845 88 AT5G49830 Ath
75160845 88 LOC_Os07g10110 Osa
75160845 88 Solyc03g123870.2 Sly
75160845 88 Solyc04g005850.1 Sly
75160846 88 AT1G74790 Ath
75160846 88 AT5G39970 Ath
75160846 88 LOC_Os03g48540 Osa
75160846 88 LOC_Os07g09520 Osa
75160846 88 LOC_Os12g44230 Osa
75160846 88 Solyc03g113490.2 Sly
75160846 88 Solyc06g071150.2 Sly
75160847 88 AT3G05540 Ath
75160847 88 AT3G16640 Ath
75160847 88 LOC_Os11g43900 Osa
75160847 88 Solyc01g099770.2 Sly
75160847 88 Solyc01g099780.2 Sly
75160848 88 AT1G18470 Ath
75160848 88 AT1G68820 Ath
75160848 88 AT1G73950 Ath
75160848 88 LOC_Os03g49900 Osa
75160848 88 Solyc03g119760.2 Sly
75160848 88 Solyc05g009870.2 Sly
75160849 88 AT1G01610 Ath
75160849 88 AT2G38110 Ath
75160849 88 AT4G00400 Ath
75160849 88 LOC_Os01g63580 Osa
75160849 88 Solyc01g094700.2 Sly
75160849 88 Solyc09g014350.2 Sly
75160850 88 AT5G55540 Ath
75160850 88 LOC_Os03g53990 Osa
75160850 88 Solyc03g112750.2 Sly
75160851 88 AT1G07795 Ath
75160851 88 AT2G28725 Ath
75160851 88 AT2G37530 Ath
75160851 88 LOC_Os01g05850 Osa
75160851 88 LOC_Os12g37900 Osa
75160851 88 Solyc09g010480.1 Sly
75160852 88 AT1G04300 Ath
75160852 88 AT5G43560 Ath
75160852 88 LOC_Os01g56800 Osa
75160852 88 LOC_Os05g43280 Osa
75160852 88 LOC_Os12g40520 Osa
75160852 88 Solyc03g005430.2 Sly
75160852 88 Solyc06g053750.2 Sly
75160852 88 Solyc09g089560.2 Sly
75160853 88 AT1G55860 Ath
75160853 88 AT1G70320 Ath
75160853 88 LOC_Os09g07900 Osa
75160853 88 Solyc04g076620.2 Sly
75160853 88 Solyc07g065630.2 Sly
75160854 88 AT1G55230 Ath
75160854 88 AT1G55240 Ath
75160854 88 AT5G19870 Ath
75160854 88 LOC_Os08g36030 Osa
75160854 88 LOC_Os09g27250 Osa
75160854 88 LOC_Os09g27260 Osa
75160854 88 Solyc01g006050.2 Sly
75160855 88 AT1G28420 Ath
75160855 88 AT5G44180 Ath
75160855 88 LOC_Os05g48820 Osa
75160855 88 Solyc02g077660.2 Sly
75160855 88 Solyc07g053610.2 Sly
75160856 88 AT1G10610 Ath
75160856 88 AT2G16910 Ath
75160856 88 LOC_Os02g02820 Osa
75160856 88 Solyc05g005300.2 Sly
75160856 88 Solyc08g062780.1 Sly
75160857 88 AT3G01370 Ath
75160857 88 AT3G18390 Ath
75160857 88 LOC_Os04g39060 Osa
75160857 88 LOC_Os05g47850 Osa
75160857 88 Solyc02g087250.2 Sly
75160857 88 Solyc03g119450.2 Sly
75160858 88 AT1G26160 Ath
75160858 88 AT2G23820 Ath
75160858 88 LOC_Os01g45390 Osa
75160858 88 LOC_Os02g08260 Osa
75160858 88 Solyc05g010150.2 Sly
75160858 88 Solyc07g006200.2 Sly
75160859 88 AT4G02570 Ath
75160859 88 LOC_Os01g27150 Osa
75160859 88 LOC_Os05g05700 Osa
75160859 88 Solyc01g067100.2 Sly
75160859 88 Solyc06g084520.2 Sly
75160860 88 AT4G33260 Ath
75160860 88 AT4G33270 Ath
75160860 88 AT5G26900 Ath
75160860 88 LOC_Os02g47180 Osa
75160860 88 Solyc03g096870.2 Sly
75160860 88 Solyc06g072830.2 Sly
75160861 88 AT4G35260 Ath
75160861 88 AT4G35650 Ath
75160861 88 LOC_Os02g38200 Osa
75160861 88 Solyc10g074500.1 Sly
75160862 88 AT2G22310 Ath
75160862 88 AT4G39910 Ath
75160862 88 LOC_Os03g09080 Osa
75160862 88 LOC_Os04g37950 Osa
75160862 88 Solyc01g105240.2 Sly
75160862 88 Solyc04g056290.2 Sly
75160863 88 AT2G17190 Ath
75160863 88 AT2G17200 Ath
75160863 88 LOC_Os03g03920 Osa
75160863 88 LOC_Os10g39620 Osa
75160863 88 Solyc02g061680.1 Sly
75160863 88 Solyc02g082800.2 Sly
75160863 88 Solyc03g032160.2 Sly
75160864 88 AT1G21440 Ath
75160864 88 AT1G77060 Ath
75160864 88 AT2G43180 Ath
75160864 88 LOC_Os04g31700 Osa
75160864 88 LOC_Os04g42580 Osa
75160864 88 LOC_Os12g08760 Osa
75160864 88 Solyc05g056270.2 Sly
75160865 88 AT2G21410 Ath
75160865 88 AT4G39080 Ath
75160865 88 LOC_Os03g14690 Osa
75160865 88 LOC_Os10g10500 Osa
75160865 88 Solyc01g110120.2 Sly
75160865 88 Solyc07g032080.2 Sly
75160866 88 AT2G22690 Ath
75160866 88 AT4G37880 Ath
75160866 88 AT5G09630 Ath
75160866 88 LOC_Os06g38940 Osa
75160866 88 Solyc02g091720.1 Sly
75160867 88 AT1G11390 Ath
75160867 88 AT1G61640 Ath
75160867 88 LOC_Os04g56510 Osa
75160867 88 LOC_Os07g37180 Osa
75160867 88 Solyc03g006660.2 Sly
75160867 88 Solyc10g006790.2 Sly
75160868 88 AT3G12340 Ath
75160868 88 AT4G25340 Ath
75160868 88 LOC_Os04g36890 Osa
75160868 88 LOC_Os09g12270 Osa
75160868 88 Solyc01g091340.2 Sly
75160868 88 Solyc03g007170.2 Sly
75160869 88 AT4G32470 Ath
75160869 88 AT5G25450 Ath
75160869 88 LOC_Os03g59220 Osa
75160869 88 LOC_Os07g10500 Osa
75160869 88 Solyc08g067020.2 Sly
75160870 89 AT2G27140 Ath
75160870 89 AT5G04890 Ath
75160870 89 AT5G20970 Ath
75160870 89 Solyc09g007140.2 Sly
75160870 89 Solyc11g071560.1 Sly
75160871 89 AT1G80130 Ath
75160871 89 AT4G32340 Ath
75160871 89 AT5G20190 Ath
75160871 89 Solyc03g116670.2 Sly
75160871 89 Solyc07g008210.2 Sly
75160873 89 AT1G04770 Ath
75160873 89 AT5G48850 Ath
75160873 89 LOC_Os05g43040 Osa
75160873 89 Solyc06g007970.2 Sly
75160873 89 Solyc09g061700.2 Sly
75160873 89 Solyc09g091600.2 Sly
75160874 89 AT1G69380 Ath
75160874 89 AT5G13610 Ath
75160874 89 LOC_Os01g55860 Osa
75160874 89 LOC_Os07g49410 Osa
75160874 89 Solyc04g049850.2 Sly
75160874 89 Solyc05g012690.2 Sly
75160875 89 AT2G39120 Ath
75160875 89 AT5G48040 Ath
75160875 89 LOC_Os02g32540 Osa
75160875 89 LOC_Os03g57270 Osa
75160875 89 Solyc10g079160.1 Sly
75160875 89 Solyc11g019970.1 Sly
75160876 89 LOC_Os06g11310 Osa
75160876 89 Solyc01g108350.2 Sly
75160876 89 Solyc01g108360.2 Sly
75160876 89 Solyc10g050690.1 Sly
75160876 89 Solyc10g050730.1 Sly
75160877 89 AT1G70300 Ath
75160877 89 AT5G14880 Ath
75160877 89 LOC_Os02g49760 Osa
75160877 89 LOC_Os06g42030 Osa
75160877 89 Solyc02g087000.2 Sly
75160877 89 Solyc05g005740.2 Sly
75160878 89 AT1G04360 Ath
75160878 89 AT5G43420 Ath
75160878 89 LOC_Os02g57460 Osa
75160878 89 LOC_Os03g05560 Osa
75160878 89 Solyc09g066300.1 Sly
75160878 89 Solyc09g089890.1 Sly
75160879 89 AT3G22760 Ath
75160879 89 AT3G22780 Ath
75160879 89 AT4G14770 Ath
75160879 89 LOC_Os07g07974 Osa
75160879 89 LOC_Os12g41230 Osa
75160879 89 Solyc09g082500.2 Sly
75160880 89 AT2G20710 Ath
75160880 89 LOC_Os10g35750 Osa
75160880 89 LOC_Os10g35760 Osa
75160880 89 Solyc02g078330.2 Sly
75160880 89 Solyc07g054090.2 Sly
75160881 89 AT2G39518 Ath
75160881 89 AT2G39530 Ath
75160881 89 LOC_Os11g34730 Osa
75160881 89 Solyc03g098090.1 Sly
75160881 89 Solyc04g011480.2 Sly
75160881 89 Solyc04g011490.2 Sly
75160882 89 AT3G48880 Ath
75160882 89 LOC_Os03g43770 Osa
75160882 89 LOC_Os10g35920 Osa
75160882 89 LOC_Os12g41630 Osa
75160882 89 Solyc03g025920.2 Sly
75160883 89 AT1G55110 Ath
75160883 89 AT3G13810 Ath
75160883 89 LOC_Os01g09850 Osa
75160883 89 LOC_Os01g39110 Osa
75160883 89 Solyc03g121660.2 Sly
75160884 89 AT2G27180 Ath
75160884 89 AT5G06380 Ath
75160884 89 Solyc01g006790.2 Sly
75160884 89 Solyc01g009250.2 Sly
75160884 89 Solyc06g073850.1 Sly
75160884 89 Solyc10g081700.1 Sly
75160885 89 AT1G02205 Ath
75160885 89 LOC_Os02g40784 Osa
75160885 89 LOC_Os10g33250 Osa
75160885 89 Solyc01g088400.2 Sly
75160885 89 Solyc03g065250.2 Sly
75160885 89 Solyc08g044260.2 Sly
75160886 89 AT1G06390 Ath
75160886 89 AT2G30980 Ath
75160886 89 AT4G18710 Ath
75160886 89 LOC_Os01g10840 Osa
75160886 89 LOC_Os02g14130 Osa
75160886 89 LOC_Os05g11730 Osa
75160886 89 Solyc02g072300.2 Sly
75160886 89 Solyc07g055200.2 Sly
75160887 89 AT2G14860 Ath
75160887 89 AT4G33905 Ath
75160887 89 AT5G43140 Ath
75160887 89 LOC_Os12g32330 Osa
75160887 89 Solyc01g107240.2 Sly
75160887 89 Solyc04g078040.2 Sly
75160887 89 Solyc11g012990.1 Sly
75160887 89 Solyc12g088420.1 Sly
75160888 89 AT1G77130 Ath
75160888 89 AT3G18660 Ath
75160888 89 LOC_Os01g65780 Osa
75160888 89 Solyc04g064790.2 Sly
75160888 89 Solyc11g005760.1 Sly
75160889 89 AT5G61820 Ath
75160889 89 LOC_Os08g42590 Osa
75160889 89 Solyc06g068730.1 Sly
75160889 89 Solyc12g042380.1 Sly
75160890 89 AT3G23760 Ath
75160890 89 AT4G14100 Ath
75160890 89 LOC_Os03g63380 Osa
75160890 89 LOC_Os07g09140 Osa
75160890 89 LOC_Os07g09150 Osa
75160890 89 Solyc01g008100.2 Sly
75160890 89 Solyc03g118120.2 Sly
75160891 89 AT1G09640 Ath
75160891 89 AT1G57720 Ath
75160891 89 LOC_Os02g12800 Osa
75160891 89 LOC_Os06g37440 Osa
75160891 89 Solyc06g011280.2 Sly
75160891 89 Solyc11g028100.1 Sly
75160892 89 AT4G38040 Ath
75160892 89 LOC_Os02g09430 Osa
75160892 89 Solyc07g006170.2 Sly
75160892 89 Solyc11g010890.1 Sly
75160892 89 Solyc12g062940.1 Sly
75160893 89 AT1G23170 Ath
75160893 89 AT1G70770 Ath
75160893 89 LOC_Os01g03760 Osa
75160893 89 Solyc05g026540.2 Sly
75160893 89 Solyc11g011220.1 Sly
75160894 89 AT3G01300 Ath
75160894 89 AT5G15080 Ath
75160894 89 LOC_Os01g40590 Osa
75160894 89 LOC_Os09g19700 Osa
75160894 89 Solyc01g010780.2 Sly
75160894 89 Solyc05g007050.2 Sly
75160895 89 AT1G16980 Ath
75160895 89 AT1G78580 Ath
75160895 89 AT4G27550 Ath
75160895 89 LOC_Os05g44210 Osa
75160895 89 Solyc02g071590.1 Sly
75160895 89 Solyc07g062140.2 Sly
75160896 89 AT1G20220 Ath
75160896 89 AT1G76010 Ath
75160896 89 LOC_Os04g34940 Osa
75160896 89 LOC_Os09g37006 Osa
75160896 89 Solyc04g081880.2 Sly
75160897 89 AT1G28760 Ath
75160897 89 AT5G67610 Ath
75160897 89 LOC_Os03g31570 Osa
75160897 89 LOC_Os03g45180 Osa
75160897 89 Solyc01g057090.2 Sly
75160897 89 Solyc02g064580.2 Sly
75160898 89 AT3G15470 Ath
75160898 89 AT5G54200 Ath
75160898 89 LOC_Os02g42590 Osa
75160898 89 LOC_Os04g44700 Osa
75160898 89 LOC_Os04g58180 Osa
75160898 89 Solyc07g063330.2 Sly
75160898 89 Solyc10g006890.2 Sly
75160899 89 AT1G26810 Ath
75160899 89 AT3G06440 Ath
75160899 89 LOC_Os01g22550 Osa
75160899 89 LOC_Os06g12390 Osa
75160899 89 Solyc05g007930.2 Sly
75160899 89 Solyc05g053280.2 Sly
75160900 89 AT1G75640 Ath
75160900 89 AT4G36180 Ath
75160900 89 LOC_Os04g48760 Osa
75160900 89 Solyc02g084370.1 Sly
75160900 89 Solyc04g081080.1 Sly
75160901 89 AT4G36260 Ath
75160901 89 AT5G12330 Ath
75160901 89 LOC_Os01g72490 Osa
75160901 89 LOC_Os05g32070 Osa
75160901 89 Solyc11g064800.1 Sly
75160902 89 AT5G46050 Ath
75160902 89 LOC_Os10g33210 Osa
75160902 89 Solyc09g072780.1 Sly
75160902 89 Solyc09g090470.2 Sly
75160903 89 AT2G18940 Ath
75160903 89 AT5G02860 Ath
75160903 89 LOC_Os05g19380 Osa
75160903 89 LOC_Os07g40120 Osa
75160903 89 Solyc01g107320.2 Sly
75160903 89 Solyc07g017760.1 Sly
75160904 88 AT1G77490 Ath
75160904 88 AT4G08390 Ath
75160904 88 LOC_Os02g34810 Osa
75160904 88 LOC_Os04g35520 Osa
75160904 88 LOC_Os12g07820 Osa
75160904 88 Solyc06g060260.2 Sly
75160904 88 Solyc11g018550.2 Sly
75160905 88 AT2G31810 Ath
75160905 88 AT5G16290 Ath
75160905 88 LOC_Os02g39570 Osa
75160905 88 LOC_Os11g14950 Osa
75160905 88 Solyc11g008780.1 Sly
75160905 88 Solyc12g019310.1 Sly
75160906 89 AT1G52600 Ath
75160906 89 LOC_Os05g23260 Osa
75160906 89 LOC_Os06g16260 Osa
75160906 89 Solyc12g006540.1 Sly
75160907 89 AT5G13430 Ath
75160907 89 AT5G13440 Ath
75160907 89 LOC_Os02g32120 Osa
75160907 89 LOC_Os04g32660 Osa
75160907 89 Solyc11g039840.1 Sly
75160908 89 AT1G01820 Ath
75160908 89 AT2G45740 Ath
75160908 89 AT3G61070 Ath
75160908 89 LOC_Os03g02590 Osa
75160908 89 Solyc10g017850.2 Sly
75160909 89 AT3G09820 Ath
75160909 89 AT5G03300 Ath
75160909 89 LOC_Os02g41590 Osa
75160909 89 LOC_Os04g43750 Osa
75160909 89 Solyc09g007940.2 Sly
75160909 89 Solyc10g086190.1 Sly
75160910 88 AT5G15640 Ath
75160910 88 LOC_Os01g22600 Osa
75160910 88 LOC_Os03g54760 Osa
75160910 88 Solyc02g089110.2 Sly
75160911 89 AT2G39970 Ath
75160911 89 LOC_Os03g15860 Osa
75160911 89 LOC_Os09g33470 Osa
75160911 89 Solyc04g005650.1 Sly
75160911 89 Solyc05g052640.2 Sly
75160912 88 AT1G18720 Ath
75160912 88 AT1G74440 Ath
75160912 88 LOC_Os02g36870 Osa
75160912 88 Solyc03g115860.2 Sly
75160913 89 AT5G46290 Ath
75160913 89 LOC_Os04g36800 Osa
75160913 89 LOC_Os06g09630 Osa
75160913 89 Solyc02g070790.2 Sly
75160913 89 Solyc08g016170.2 Sly
75160913 89 Solyc08g082620.2 Sly
75160914 89 AT1G65540 Ath
75160914 89 AT3G59820 Ath
75160914 89 LOC_Os02g39550 Osa
75160914 89 LOC_Os04g41950 Osa
75160914 89 Solyc11g008770.1 Sly
75160914 89 Solyc12g096810.1 Sly
75160915 89 AT1G04410 Ath
75160915 89 AT5G43330 Ath
75160915 89 LOC_Os10g33800 Osa
75160915 89 Solyc01g090710.2 Sly
75160915 89 Solyc09g090140.2 Sly
75160916 89 AT3G25230 Ath
75160916 89 AT5G48570 Ath
75160916 89 LOC_Os04g28420 Osa
75160916 89 LOC_Os08g41390 Osa
75160916 89 Solyc06g083190.2 Sly
75160916 89 Solyc09g057660.2 Sly
75160916 89 Solyc09g092690.2 Sly
75160917 89 AT2G34770 Ath
75160917 89 AT4G20870 Ath
75160917 89 LOC_Os03g56820 Osa
75160917 89 LOC_Os12g43363 Osa
75160917 89 Solyc02g022910.2 Sly
75160918 89 AT1G28510 Ath
75160918 89 AT3G58150 Ath
75160918 89 LOC_Os01g14020 Osa
75160918 89 LOC_Os01g54950 Osa
75160918 89 LOC_Os02g20844 Osa
75160918 89 Solyc02g077470.2 Sly
75160918 89 Solyc07g053490.2 Sly
75160918 89 Solyc10g008890.2 Sly
75160919 89 AT3G07740 Ath
75160919 89 AT4G16420 Ath
75160919 89 LOC_Os03g53960 Osa
75160919 89 Solyc05g054200.2 Sly
75160919 89 Solyc07g047610.2 Sly
75160920 89 AT1G36730 Ath
75160920 89 AT1G77840 Ath
75160920 89 LOC_Os06g48350 Osa
75160920 89 LOC_Os06g48355 Osa
75160920 89 Solyc02g091210.1 Sly
75160920 89 Solyc02g091220.1 Sly
75160920 89 Solyc03g034430.1 Sly
75160921 90 AT1G15530 Ath
75160921 90 AT4G04960 Ath
75160921 90 AT4G28350 Ath
75160921 90 Solyc02g078170.1 Sly
75160921 90 Solyc03g112310.1 Sly
75160923 90 AT3G23840 Ath
75160923 90 AT4G13840 Ath
75160923 90 AT4G24510 Ath
75160923 90 LOC_Os04g52164 Osa
75160923 90 Solyc09g092270.2 Sly
75160923 90 Solyc12g087980.1 Sly
75160924 90 AT1G06850 Ath
75160924 90 AT2G40620 Ath
75160924 90 LOC_Os03g21800 Osa
75160924 90 LOC_Os07g48180 Osa
75160924 90 Solyc06g048630.2 Sly
75160924 90 Solyc06g049040.2 Sly
75160925 90 AT4G37080 Ath
75160925 90 AT5G42690 Ath
75160925 90 LOC_Os09g28850 Osa
75160925 90 Solyc02g090580.2 Sly
75160925 90 Solyc04g079340.2 Sly
75160926 90 AT4G13420 Ath
75160926 90 LOC_Os01g70490 Osa
75160926 90 LOC_Os04g32920 Osa
75160926 90 Solyc09g074800.2 Sly
75160926 90 Solyc12g005670.1 Sly
75160926 90 Solyc12g005680.1 Sly
75160927 90 AT1G75160 Ath
75160927 90 AT5G66740 Ath
75160927 90 LOC_Os01g55795 Osa
75160927 90 Solyc02g085490.1 Sly
75160927 90 Solyc04g080220.2 Sly
75160928 90 AT5G09530 Ath
75160928 90 LOC_Os07g40850 Osa
75160928 90 LOC_Os07g40860 Osa
75160928 90 Solyc01g105760.1 Sly
75160928 90 Solyc01g105770.2 Sly
75160928 90 Solyc04g007810.1 Sly
75160928 90 Solyc09g064560.1 Sly
75160928 90 Solyc09g064570.1 Sly
75160929 90 AT2G42150 Ath
75160929 90 AT2G44430 Ath
75160929 90 AT3G57980 Ath
75160929 90 AT3G60110 Ath
75160929 90 LOC_Os08g39980 Osa
75160929 90 LOC_Os09g31454 Osa
