,MCO,EN,V,MZ,QC,X35S
Os10g0456400,10.23302196,8.052840668,9.710508668,22.34394855,39.88640816,15.23004104
Os10g0456500,11.49196972,13.55238637,8.798792055,28.10188798,14.87982969,26.66926591
Os10g0456550,0,0.275957645,0,0.027088266,0,0
Os10g0456600,13.83902077,9.964915331,9.086787267,8.810622734,12.26195691,6.740420672
Os10g0456800,13.07408012,12.13564541,17.05831486,9.715453351,4.726731309,20.13949452
Os10g0456900,16.07228405,15.00026993,13.3123928,9.517811398,11.06239989,6.864907735
Os10g0456950,1.715210825,0.656131537,2.671960377,0.544984425,1.143459177,1.509102358
Os10g0457000,3.872454053,3.510669271,4.914228659,10.79142755,8.93610584,7.952338398
Os10g0457200,2.325123402,1.50379869,2.358856463,2.682776697,5.051543732,0.373307404
Os10g0457301,0,0,0,0.124539495,0,0.180644242
Os10g0457400,5.00914253,6.748249939,4.70394324,4.482719567,5.914923171,0.418424311
Os10g0457500,16.29890056,14.36673536,15.26632136,12.11520692,13.29506324,16.01445048
Os10g0457600,41.76233668,37.13043748,41.05526568,95.01868673,89.55641565,109.9363324
Os10g0457700,7.838001483,6.277813703,4.6535618,4.476836565,8.558342822,6.110861262
Os10g0457980,0,0.262481736,0,0,0,0
Os10g0458300,0,0,0,0,0,0
Os10g0458600,0,0,0,0.076658376,0.079867053,0
Os10g0458700,8.355678142,12.90501202,12.15494453,5.743998196,7.214658229,4.691359287
Os10g0458900,0.529133775,0.608307302,0.363893537,1.46240465,0.727565473,0.172890781
Os10g0459300,1.844536794,0.820875777,1.780987536,5.240865879,0.221246813,5.045222889
Os10g0459550,0,0,0,0,0.347029734,0
Os10g0459600,0,0.085528208,0.574727187,0.467025438,0.355503219,0.081569754
Os10g0459700,0.822954767,0.457401073,0.670068863,2.554318305,0.073429365,0.185582183
Os10g0459900,0.317422202,0,0,0.225590226,0.291971947,0.457598231
Os10g0460000,1.775933628,2.556969869,2.958590088,0.867038034,0.584533112,0.723403432
Os10g0460500,0,0,0,0,0,0
Os10g0460733,0,0.004610438,0,0,0.136934432,0
Os10g0460766,0,0,0,0,0.620593775,0
Os10g0460800,0,0,0,0,1.663683925,0
Os10g0460900,1.823318783,2.580722934,5.041588016,1.647931239,2.271396389,11.29619146
Os10g0461100,6.376139525,6.247481415,4.476855565,4.700690262,7.064935033,14.59176863
Os10g0461400,0.333650738,1.693600546,0.350825417,0.143876184,0.999831919,0.445921882
Os10g0462100,20.76730238,23.04620188,10.69403155,6.607043584,4.864469192,5.043066111
Os10g0462200,8.64545321,11.65674358,14.60402127,4.959523724,5.462701311,4.984420239
Os10g0462300,1.043894259,2.084925806,1.485695642,1.492785409,2.956966913,0.847325446
Os10g0462500,29.46978688,28.05352427,24.67582953,8.805107368,9.45105535,5.758815208
Os10g0462600,14.40148919,18.94934323,17.34383866,12.12714528,14.27131622,12.78293776
Os10g0462800,5.319034911,8.06552468,5.335309223,3.966099383,3.384755418,8.649864909
Os10g0462900,68.58734065,63.68249045,57.68026347,160.1699806,141.3955458,60.33124239
Os10g0462966,0,0,0,0,0,0
Os10g0463032,0,0,0,0.764313556,0,0
Os10g0463100,0.514799002,0.197509592,0,0.234854344,0.182350304,0.223408203
Os10g0463200,0,0,0.459763506,0.638218102,0.139465089,0
Os10g0463300,0,0,0,0,0,0
Os10g0463400,0,0,0,0,0,0
Os10g0463600,39.90905818,28.8532407,31.17932771,28.93016076,19.55706982,18.25223748
Os10g0463800,2.760727358,5.361114352,5.862946391,15.34835525,8.719306934,25.30553099
Os10g0463900,0,0,0,1.074458083,0.627772006,0
Os10g0464000,7.241076359,6.899543258,6.194205632,19.53575527,2.640400692,26.79090294
Os10g0464050,4.798613617,8.940588517,7.025453085,28.41854612,8.130253063,26.68228938
Os10g0464100,18.96092302,14.32375141,20.22105814,19.35146853,20.77457888,16.07297079
Os10g0464300,0,0,0.675654782,0.792148786,0,0
Os10g0464350,0,0,0,0,0,0
Os10g0464400,9.93906342,12.02095175,15.36442705,13.05328128,10.69417095,18.9943953
Os10g0464500,0,0.361292081,0,0.766673104,0.176112711,0.894455293
Os10g0464800,0.268573356,0.288560901,0.407561058,0.126835284,0.12942537,0.09751876
Os10g0464901,0,0,0,0.222551949,0.043629813,0.047987813
Os10g0465000,6.817304738,9.043795116,10.25130306,2.832226364,4.778332201,4.717762379
Os10g0465175,0,0,0,0,0,0
Os10g0465300,0,0,0,0,0,0
Os10g0465700,14.74171664,14.53767237,21.06822268,11.59296585,3.891420657,24.44173585
Os10g0465800,102.2289703,92.44659726,121.2293448,236.4797875,210.9379598,135.4898053
Os10g0465900,6.002334263,5.95893278,7.056669544,6.603949535,4.042151166,8.725095709
Os10g0465950,1.554384746,2.249631634,0,0.373554117,0.410914836,0
Os10g0466000,9.618381943,12.65071234,11.25612024,6.413603583,6.580932547,8.648518587
Os10g0466100,1.996618053,0,0.433394185,0.348330558,0,0.146468338
Os10g0466200,4.695532452,4.586902273,3.382930564,13.79760522,10.03527096,5.48267162
Os10g0466300,29.27824545,28.82035335,24.1448005,69.96631469,63.93997953,43.7350794
Os10g0466500,0,0.238480823,0,0.046581288,0.058566384,0.076193282
Os10g0466700,185.3101734,201.6624627,186.4613513,142.1256764,151.0175147,60.13344242
Os10g0466800,1.69458559,2.140907395,2.808041531,2.204407706,3.493974778,3.349350466
Os10g0467000,2.135689499,2.918647254,2.941817998,1.818515543,1.052377876,3.024772045
Os10g0467100,0,0,0,0,0,0
Os10g0467200,6.391606581,5.621838559,6.799422768,7.717523941,6.569019806,8.345495404
Os10g0467600,68.9984868,72.79757288,82.64040673,127.6148111,154.7120765,85.19943825
Os10g0467800,41.69265594,33.89006421,42.83011184,25.00362668,362.7780044,15.77400038
Os10g0467850,0.00299988,3.358900233,0.187054547,1.16772769,4.709416968,2.44E-08
Os10g0467900,0.898659785,1.913857647,1.462738025,1.077197322,0.637218541,1.241866389
Os10g0468250,2.934958871,0.891789007,0,0,0,0.08745925
Os10g0468301,0.54858551,0.20586264,0.133274671,0.066869442,0.089461131,0.024746208
Os10g0468500,1.903315781,2.460147758,2.201925793,3.717273153,1.929865543,1.842440855
Os10g0468600,2.365216749,2.132001589,3.608605274,1.617926996,0.937654435,0.219115587
Os10g0468800,0.485994087,0.426305792,1.639274447,0.332883582,0.04212323,0.082689961
Os10g0468950,0.378445437,0.549303352,0.511820285,0.338800233,0.268409638,0.289578906
Os10g0469000,2.527916175,1.825873999,1.389778462,1.097740866,0.450479431,0.380964358
Os10g0469100,0.364562724,1.034616667,1.053163503,0.422451229,0.147757671,0.459402504
Os10g0469300,2.061448371,1.224541909,0.599976022,0,0.239816044,1.66E-07
Os10g0469600,0.272674207,0.072119985,0.135802494,0.1339381,0.05733807,0.523381174
Os10g0469700,2.272364889,2.628164011,1.311849199,11.44828958,0.863890929,36.22586513
Os10g0469900,3.216855189,2.591859602,3.899124261,5.492107864,3.591725646,4.708964949
Os10g0470100,1.378983213,3.728473756,4.632948098,0.274628886,1.22687302,0.312056761
Os10g0470700,5.081420571,5.439746038,3.803303579,7.637533698,2.550504918,25.2083003
Os10g0470801,13.75169121,13.8883688,10.16373925,32.56938901,33.32668769,29.6751885
Os10g0470900,6.386303762,10.49131176,6.518032544,14.60261303,15.09397561,3.613105672
Os10g0471000,0,1.013677841,0.540762882,0.018699612,0,0.066703751
Os10g0471100,0,0,0,0,0,0.075465143
Os10g0471300,33.15588408,29.37338089,30.60599881,40.84531378,21.85298168,56.12872812
Os10g0471350,8.541238124,9.004852635,11.03006302,11.42701579,14.83291379,11.7893296
Os10g0471400,4.809118944,5.04829028,3.508091422,3.689125781,5.826375668,3.223567668
Os10g0471700,8.58791566,9.775473734,7.57718168,5.848699209,5.948167295,4.795614864
Os10g0472050,0,0,0,0,0,0
Os10g0472400,15.74119326,17.1430048,14.54215186,10.51249205,14.92835831,10.02705688
Os10g0472501,3.075749323,2.775955568,0,0.712181081,1.443193143,0.587242283
Os10g0472900,0,0.135288573,0,0.032816147,0.050515285,0.035437939
Os10g0473200,2.141322876,3.42234666,0,0.324932074,0.53682604,0.397031519
Os10g0473400,21.65048303,18.70619872,21.00748989,21.86057627,19.1834744,19.08109211
Os10g0473600,0,0.346375395,0.54799957,0,0,0
Os10g0473800,0.996944039,0.367589143,0.390387845,0.185447761,0.397163063,0.09021558
Os10g0473875,0,1.187359527,4.401382806,0.379108525,0.304027054,0
Os10g0473950,14.96826879,12.77494111,13.65180834,7.411930478,4.698193182,4.478670654
Os10g0474000,0,0,0,0.516348089,1.58126507,0.30899227
Os10g0474100,0.432556087,0.358967177,0.14613252,0.158985501,0.078273616,0.128836951
Os10g0474250,0,0,0,0,0,0
Os10g0474300,0,0,0,0,0.048191201,0.022789754
Os10g0474600,0,0,0,0,0.04930394,0
Os10g0474700,0,0,0,0,0,0
Os10g0474800,0,0.366402337,0.606993537,0.201223814,0,0.793292686
Os10g0474900,0,0,0,0,0.326589389,0
Os10g0475000,0.09593442,0.122271664,0.144870625,0.062105685,0.100522714,0.088097921
Os10g0475100,0,0.329582275,0.251374257,0.161625871,0.091087842,0.835738019
Os10g0475400,0,0,0,0,0,0.100356958
Os10g0475900,0,0.26294749,0,0.502494654,1.043480261,1.702757105
Os10g0476000,11.91284447,14.46153856,14.15731712,29.69679185,58.73330034,27.54580961
Os10g0476100,0.227557252,0.563435657,0.979100979,0.045078036,0.726907563,0.058566135
Os10g0476200,0,1.905924368,0,0.072466403,0.324248254,0
Os10g0476300,6.7917657,6.593518029,8.996979143,4.70914041,2.904219795,4.800204771
Os10g0476400,40.46700363,37.64569576,32.52350555,25.16740558,26.52567041,42.66273666
Os10g0476500,0.474476758,0.316649253,0.711526429,0.40092978,2.272845781,0.247597329
Os10g0476600,17.98231224,17.27769816,18.4885652,28.37732886,34.76431759,20.87058943
Os10g0476700,13.27185053,16.22238484,15.62201319,10.28698239,16.98904026,11.19087528
Os10g0476900,3.370118739,3.53869359,3.391993385,2.702590339,2.227883319,2.810486188
Os10g0477000,8.764437077,8.624302273,7.758965065,4.987929991,7.759908897,4.633931462
Os10g0477100,7.713300912,7.352009324,5.955203406,11.05264181,15.44081694,6.13446478
Os10g0477200,0.375971339,0.49721006,0.522377465,0.353948058,0.267060448,0.5327922
Os10g0477301,0,0,0,0,0,0
Os10g0477600,7.753446523,9.577341338,10.94958991,7.380144842,2.368939591,9.208081627
Os10g0477800,7.879755094,7.7245474,9.154983538,7.087466308,13.73665051,6.412940916
Os10g0477900,4.004893221,4.003220585,3.43615644,1.796478767,0.224418436,0.26772415
Os10g0478000,1.761991189,1.649067231,2.848151588,1.323538485,3.559121357,4.275183741
Os10g0478100,2.889778898,2.202964274,1.173010754,1.846818902,1.883233845,1.322694827
Os10g0478200,101.8019341,106.4773282,115.8496736,486.1214046,581.0885088,364.3212888
Os10g0478300,3.769103765,8.059017115,7.672348487,5.063358237,2.283450759,2.668731934
Os10g0478350,5.332682809,1.156474064,2.01322539,0,0.105685497,0.236781223
Os10g0478400,0.232298319,0.869323808,0.506984465,2.933395107,3.239819311,3.067772969
Os10g0478450,0,0,0,0,0,0
Os10g0478500,0,0,0,0.018680905,0,0
Os10g0478600,6.794994575,6.347173546,4.063632705,1.248479961,1.27502539,0.914365586
Os10g0478750,0,0,0,0,0,0
Os10g0478900,22.39156204,20.71081985,21.10166989,4.801881117,12.74296007,2.977201916
Os10g0479001,18.00130663,10.42169514,14.82685142,6.325777957,5.555095563,5.914650648
Os10g0479100,8.350205731,5.492552372,5.522850566,0.684559254,2.71204136,0.636687809
Os10g0479200,0.999342493,0.95350488,3.373029538,0.619897051,0.618030636,0.237689669
Os10g0479500,20.00140041,13.05327532,9.184181823,4.196952861,14.37534268,1.160334399
Os10g0479600,6.202464979,3.025277251,6.925257644,4.378935057,5.091743724,4.887923834
Os10g0479700,18.52104497,15.79434314,21.36586218,21.47811782,9.518284413,20.49632423
Os10g0479800,10.82753587,12.00417906,8.064002392,12.72855016,12.11539068,14.12916114
Os10g0479900,8.42591131,9.541268131,10.15301439,4.850763708,3.13205948,2.792234257
Os10g0480200,17.9326804,17.27816366,18.46716618,7.617831906,41.89470006,3.090579804
Os10g0480350,0,0,0,0.05747848,0,0
Os10g0480500,5.810106624,5.92835848,2.717768834,5.224113092,5.867080732,3.142556548
Os10g0480900,0,1.411610874,0,0.251545464,0.326589389,0.647802609
Os10g0481000,41.40267071,43.37154099,32.45653321,71.82945895,30.23367127,94.57074694
Os10g0481100,1.776618543,3.142551266,2.711078842,0.258905577,0.714389682,0.046463943
Os10g0481150,0,0.044161843,0.846068926,0.089812703,0.142932327,0.19083239
Os10g0481200,1.187400637,5.391902448,2.030909537,3.963907503,282.2908657,0.966961654
Os10g0481300,22.81496642,21.49084804,23.6419824,6.28344309,4.667591358,5.019186163
Os10g0481400,17.89837007,17.81195458,16.74569936,13.56243934,10.6362678,7.441660221
Os10g0481450,14.76660843,14.45941154,12.70354811,7.307708384,10.15388444,7.623694919
Os10g0481500,10.54369696,11.81803563,6.256035024,22.31900006,5.475848891,21.97519214
Os10g0482000,10.02925748,12.8993347,8.884130334,1.338204373,2.172163014,1.889499595
Os10g0482066,0,0,0,1.39801306,0,0
Os10g0482450,0,0,0,0,0,0
Os10g0482700,0,0.460132582,0.684753206,0,0,0.132024925
Os10g0482900,3.607072872,3.206253476,3.844152962,5.259757678,1.291685607,9.494620361
Os10g0483000,22.98128632,32.01355127,22.55179861,56.45838237,59.66643154,43.32383226
Os10g0483100,4.320110373,4.290917104,3.27106173,1.488569458,3.096541826,1.901404516
Os10g0483400,0.431500773,0.515098645,0,0.209490634,0.075037476,1.535545424
Os10g0483450,0,0,0,0,0.211152881,0
Os10g0483500,4.446197028,4.462102332,3.487189946,3.541672507,3.158198726,3.764850895
Os10g0483700,0,1.10343257,0,0.071849709,0.224549276,0
Os10g0483800,0.408019621,0,0,2.83043157,3.966509002,6.419435375
Os10g0483900,6.890406244,4.58255149,6.421741975,22.6107361,17.87930064,21.2005146
Os10g0484300,0.937391942,2.425287798,1.562017889,1.316820367,1.378130766,1.580169863
Os10g0484400,0.524431683,0.530229483,0.608485715,0.982521001,0.825611533,0.590985002
Os10g0484700,5.447194816,6.274985507,6.453229673,2.05486903,3.106360755,2.729135344
Os10g0484750,0,0.216890061,1.596145101,0,0,0
Os10g0484800,0,0,0,0.044615712,0,0
Os10g0484900,3.054186234,2.964591573,4.113789316,10.86486406,10.43067313,6.274566997
Os10g0485000,11.88248581,10.65404282,10.36921648,5.543100555,7.726110453,5.500219406
Os10g0485100,3.537177842,3.978997062,4.143526013,3.668029831,4.638842825,2.317233342
Os10g0485300,8.150335339,7.637936502,8.027415438,10.24184009,9.121337554,20.8568919
Os10g0485400,2.016736917,2.004130929,5.435670782,0.767500159,1.595419235,2.298271478
Os10g0485500,2.96077139,6.02146615,5.349091608,2.849298342,3.676373951,2.699800366
Os10g0485600,0.868088271,0.550816072,0.937295232,0.266161399,0.387738332,0.030048189
Os10g0485800,4.175088236,4.698041736,4.880933031,1.52240429,1.080206623,1.910355106
Os10g0486000,33.00421214,50.58382775,36.68709467,17.73502421,18.34852261,14.75035503
Os10g0486100,8.122764871,6.017671754,9.932401877,33.64987528,6.273854243,74.88101524
Os10g0486200,0,0,0,0,0,0
Os10g0486300,1.140508592,0.868058798,0.363893537,0.084784838,0.088324914,0.172394828
Os10g0486600,23.51309444,16.79168193,26.08013956,46.23984586,39.07602772,63.925324
Os10g0486900,20.52008159,24.4255639,19.1628439,23.9050939,24.7521747,18.42508815
Os10g0486916,2.268101955,4.10498157,2.020014448,2.055495771,1.183347623,0.926526647
Os10g0486932,0,0,0,0,0,0
Os10g0487200,0.67497834,0,0,0,0.199035082,0
Os10g0487300,4.212062136,4.851652007,7.081217963,5.696360192,5.513453735,4.889897847
Os10g0487400,5.518886158,2.635360242,2.080344925,12.29427724,13.89118545,13.51779692
Os10g0487500,4.136858172,2.181893748,3.607713688,2.933107615,5.121589368,4.129739813
Os10g0487600,15.51831598,13.37422656,15.42168027,3.886836669,9.192311236,4.033515716
Os10g0487900,8.899677507,14.09908565,2.509344793,13.95668333,17.17414932,15.92485752
Os10g0488100,18.12685527,14.18908244,8.765470002,26.5695653,22.76638447,13.60516395
Os10g0488300,0,0,0,0,0,0
Os10g0488400,0.609443143,1.350391639,0.740102836,1.448359998,0.179639471,1.278320681
Os10g0488800,33.56411653,32.75969254,31.72339937,29.70997749,41.85147885,25.15047399
Os10g0488850,0,0.639564692,0,0.372871079,0.147873902,0.215125506
Os10g0488900,0.302827819,0.211364691,0.230617118,0.03666649,0.067550753,0.125054255
Os10g0489000,2.830245569,0.243954528,2.450073387,1.100371521,0.545450878,1.053575489
Os10g0489100,10.59832776,14.00999598,9.723457371,5.226014152,7.242420307,3.369078643
Os10g0489200,7.197386767,5.935866053,7.791275681,11.1016161,13.65532761,7.646401536
Os10g0489301,0,0,0,0,0,0
Os10g0489350,0,0,0,0,0,0
Os10g0489399,0,0,0,0.498120878,0,2.727677251
Os10g0489448,0,1.063944066,1.272438021,0.2445137,0.327420248,0.241316387
Os10g0489500,5.445931619,3.665487892,5.924375072,0.222226063,1.069542716,0.070358264
Os10g0489650,5.967756172,9.807238419,11.63916791,4.01183228,7.735337239,5.280522699
Os10g0489800,6.214670884,5.760827278,6.392214297,2.570603117,3.087508622,1.94585634
Os10g0489900,1.360773354,2.044666935,2.08377844,2.877293868,3.804565006,1.161326021
Os10g0490100,2.084388358,2.167753316,0.856137782,11.68639884,0.796974998,17.2495948
Os10g0490400,0,0,0,0.071849709,0,0
Os10g0490534,0,0,0,0.064639737,0,0
Os10g0490666,0,0,0,0,0,0
Os10g0490800,10.72309418,5.554387507,8.542735511,58.13243048,4.399664789,143.816388
Os10g0490900,7.27483615,5.998541636,5.680380769,5.017734715,1.731094973,9.572961827
Os10g0491000,40.50550766,43.12690048,29.375533,211.3967135,20.96562516,1330.832497
Os10g0491100,1.538523395,1.951354437,3.336008315,1.145490283,0.691876862,0.261124203
Os10g0491250,0,0,0,0,0,0
Os10g0491400,4.625542349,10.03702243,6.300073794,5.518301368,0.977532363,31.98376894
Os10g0491450,18.64193317,11.61180968,0,2.814893797,1.509756888,1.294609026
Os10g0491801,0,0,0,0.398660321,0.355991619,0.491674269
Os10g0491900,48.25772468,32.96150168,34.30186115,19.57095101,25.2847023,12.88230934
Os10g0492000,7.575996115,6.239627917,5.274031846,11.60262716,13.31306372,21.35480278
Os10g0492101,4.443451602,4.498016886,10.03138884,6.048649261,9.29460206,10.35833663
Os10g0492200,25.63257091,20.96302576,22.26495908,15.64351031,15.41540469,16.3246155
Os10g0492300,2.044394569,1.562234755,0.621539575,0.46284,0.654760455,5.444301535
Os10g0492400,6.945182862,6.274186983,6.146999892,3.323574062,27.9783198,3.220299422
Os10g0492500,0,0.146671109,0,0,0.508926803,0
Os10g0492600,1.739067634,3.206008827,2.823411141,0.948834832,22.38385994,0.175091296
Os10g0492800,14.76238097,22.54734141,15.47909681,14.9993709,14.1544736,15.767915
Os10g0492900,13.05157697,16.31449599,22.87258389,24.08936407,28.54761418,26.03004198
Os10g0493100,2.588221225,2.831014288,2.924475251,0.468985485,1.141489653,0.975523269
Os10g0493201,0,0,0,0.117218976,0,0
Os10g0493300,48.25132223,50.52765413,44.73112768,19.39030879,29.62290585,12.07741575
Os10g0493600,101.1393584,106.8814621,95.95438628,279.0521736,859.0625874,178.9532558
Os10g0493800,5.357068879,3.433116295,6.351588756,2.245506647,1.702118258,1.882901735
Os10g0493850,0.367542085,0,0.490929349,0.788284323,0.669788194,3.072784026
Os10g0493900,1.173718003,2.596285271,2.193822113,0.623410844,1.028170041,3.322096591
Os10g0494000,13.37583028,14.08810426,14.17274493,15.26731684,22.42034136,27.34816457
Os10g0494200,0,0,0,0,0,0
Os10g0494300,0,0.74607034,0,0.376281552,0.044831673,0.467920361
Os10g0494400,0.155667377,0,0,0,0.098222516,0.057068617
Os10g0494500,6.235393565,7.407669247,7.947569474,6.41674869,9.212412835,7.269936489
Os10g0494800,6.056920394,5.420397781,6.251605979,2.588242658,3.994328975,5.916522784
Os10g0494950,4.460063124,7.883062135,1.925336935,0.709670554,0.832034667,0.493575827
Os10g0495000,14.94865511,13.61675922,13.36951467,13.40778376,13.30705894,14.58540395
Os10g0495050,5.008716336,5.939340122,3.436327723,1.455894874,3.856232353,1.415922721
Os10g0495075,0,0,0,0,0,0
Os10g0495100,0.73272726,0.866888668,0.885708421,0.55881752,0.997579413,0.535022554
Os10g0495200,1.037489945,1.145282204,0.11719137,0.663005522,0.388333908,0.339309023
Os10g0495300,18.07757071,17.4642207,22.52334599,31.36504161,41.62510689,36.07444456
Os10g0495400,1.293877504,5.120734962,3.232680649,0.453583205,0.77911749,0.175349846
